ANO,UF,Codmun7,Município,THEIL
2010,23,2309607,PACAJUS,0.4
2010,23,2309706,PACATUBA,0.36
2010,23,2309805,PACOTI,0.48
2010,23,2309904,PACUJÁ,0.47
2010,23,2310001,PALHANO,0.43
2010,23,2310100,PALMÁCIA,0.76
2010,23,2310209,PARACURU,0.56
2010,23,2310258,PARAIPABA,0.47
2010,23,2310308,PARAMBU,0.53
2010,23,2310407,PARAMOTI,0.53
2010,23,2310506,PEDRA BRANCA,0.48
2010,23,2310605,PENAFORTE,0.38
2010,23,2310704,PENTECOSTE,0.58
2010,23,2310803,PEREIRO,0.55
2010,23,2310852,PINDORETAMA,0.37
2010,23,2310902,PIQUET CARNEIRO,0.53
2010,23,2310951,PIRES FERREIRA,0.54
2010,23,2311009,PORANGA,0.59
2010,23,2311108,PORTEIRAS,0.45
2010,23,2311207,POTENGI,0.67
2010,23,2311231,POTIRETAMA,0.46
2010,23,2311264,QUITERIANÓPOLIS,0.6
2010,23,2311306,QUIXADÁ,0.54
2010,23,2311355,QUIXELÔ,0.51
2010,23,2311405,QUIXERAMOBIM,0.6
2010,23,2311504,QUIXERÉ,0.36
2010,23,2311603,REDENÇÃO,0.47
2010,23,2311702,RERIUTABA,0.7
2010,23,2311801,RUSSAS,0.39
2010,23,2311900,SABOEIRO,0.57
2010,23,2311959,SALITRE,0.45
2010,23,2312007,SANTANA DO ACARAÚ,0.8
2010,23,2312106,SANTANA DO CARIRI,0.61
2010,23,2312205,SANTA QUITÉRIA,0.62
2010,23,2312304,SÃO BENEDITO,0.48
2010,23,2312403,SÃO GONÇALO DO AMARANTE,0.48
2010,23,2312502,SÃO JOÃO DO JAGUARIBE,0.51
2010,23,2312601,SÃO LUÍS DO CURU,0.47
2010,23,2312700,SENADOR POMPEU,0.53
2010,23,2312809,SENADOR SÁ,0.52
2010,23,2312908,SOBRAL,0.58
2010,23,2313005,SOLONÓPOLE,0.51
2010,23,2313104,TABULEIRO DO NORTE,0.54
2010,23,2313203,TAMBORIL,0.54
2010,23,2313252,TARRAFAS,0.61
2010,23,2313302,TAUÁ,0.6
2010,23,2313351,TEJUÇUOCA,0.52
2010,23,2313401,TIANGUÁ,0.69
2010,23,2313500,TRAIRI,0.55
2010,23,2313559,TURURU,0.55
2010,23,2313609,UBAJARA,0.52
2010,23,2313708,UMARI,0.59
2010,23,2313757,UMIRIM,0.54
2010,23,2313807,URUBURETAMA,0.53
2010,23,2313906,URUOCA,0.53
2010,23,2313955,VARJOTA,0.51
2010,23,2314003,VÁRZEA ALEGRE,0.56
2010,23,2314102,VIÇOSA DO CEARÁ,0.68
2010,24,2400109,ACARI,0.42
2010,24,2400208,AÇU,0.52
2010,24,2400307,AFONSO BEZERRA,0.55
2010,24,2400406,ÁGUA NOVA,0.38
2010,24,2400505,ALEXANDRIA,0.56
2010,24,2400604,ALMINO AFONSO,0.47
2010,24,2400703,ALTO DO RODRIGUES,0.41
2010,24,2400802,ANGICOS,0.5
2010,24,2400901,ANTÔNIO MARTINS,0.51
2010,24,2401008,APODI,0.56
2010,24,2401107,AREIA BRANCA,0.41
2010,24,2401206,ARÊS,0.53
2010,24,2401305,AUGUSTO SEVERO,0.89
2010,24,2401404,BAÍA FORMOSA,0.42
2010,24,2401453,BARAÚNA,0.33
2010,24,2401503,BARCELONA,0.48
2010,24,2401602,BENTO FERNANDES,0.48
2010,24,2401651,BODÓ,0.52
2010,24,2401701,BOM JESUS,0.57
2010,24,2401800,BREJINHO,0.43
2010,24,2401859,CAIÇARA DO NORTE,0.51
2010,24,2401909,CAIÇARA DO RIO DO VENTO,0.46
2010,24,2402006,CAICÓ,0.57
2010,24,2402105,CAMPO REDONDO,0.62
2010,24,2402204,CANGUARETAMA,0.44
2010,24,2402303,CARAÚBAS,0.57
2010,24,2402402,CARNAÚBA DOS DANTAS,0.31
2010,24,2402501,CARNAUBAIS,0.5
2010,24,2402600,CEARÁ-MIRIM,0.47
2010,24,2402709,CERRO CORÁ,0.61
2010,24,2402808,CORONEL EZEQUIEL,0.62
2010,24,2402907,CORONEL JOÃO PESSOA,0.49
2010,24,2403004,CRUZETA,0.34
2010,24,2403103,CURRAIS NOVOS,0.63
2010,24,2403202,DOUTOR SEVERIANO,0.48
2010,24,2403251,PARNAMIRIM,0.57
2010,24,2403301,ENCANTO,0.43
2010,24,2403400,EQUADOR,0.46
2010,24,2403509,ESPÍRITO SANTO,0.55
2010,24,2403608,EXTREMOZ,0.55
2010,24,2403707,FELIPE GUERRA,0.42
2010,24,2403756,FERNANDO PEDROZA,0.58
2010,24,2403806,FLORÂNIA,0.48
2010,24,2403905,FRANCISCO DANTAS,0.48
2010,24,2404002,FRUTUOSO GOMES,0.44
2010,24,2404101,GALINHOS,0.6
2010,24,2404200,GOIANINHA,0.58
2010,24,2404309,GOVERNADOR DIX-SEPT ROSADO,0.48
2010,24,2404408,GROSSOS,0.44
2010,24,2404507,GUAMARÉ,0.49
2010,24,2404606,IELMO MARINHO,0.43
2010,24,2404705,IPANGUAÇU,0.43
2010,24,2404804,IPUEIRA,0.33
2010,24,2404853,ITAJÁ,0.32
2010,24,2404903,ITAÚ,0.44
2010,24,2405009,JAÇANÃ,0.45
2010,24,2405108,JANDAÍRA,0.56
2010,24,2405207,JANDUÍS,0.42
2010,24,2405306,JANUÁRIO CICCO,0.53
2010,24,2405405,JAPI,0.52
2010,24,2405504,JARDIM DE ANGICOS,0.53
2010,24,2405603,JARDIM DE PIRANHAS,0.35
2010,24,2405702,JARDIM DO SERIDÓ,0.46
2010,24,2405801,JOÃO CÂMARA,0.57
2010,24,2405900,JOÃO DIAS,0.61
2010,24,2406007,JOSÉ DA PENHA,0.45
2010,24,2406106,JUCURUTU,0.42
2010,24,2406155,JUNDIÁ,0.38
2010,24,2406205,LAGOA D'ANTA,0.54
2010,24,2406304,LAGOA DE PEDRAS,0.49
2010,24,2406403,LAGOA DE VELHOS,0.35
2010,24,2406502,LAGOA NOVA,0.5
2010,24,2406601,LAGOA SALGADA,0.53
2010,24,2406700,LAJES,0.44
2010,24,2406809,LAJES PINTADAS,0.39
2010,24,2406908,LUCRÉCIA,0.76
2010,24,2407005,LUÍS GOMES,0.6
2010,24,2407104,MACAÍBA,0.45
2010,24,2407203,MACAU,0.47
2010,24,2407252,MAJOR SALES,0.5
2010,24,2407302,MARCELINO VIEIRA,0.55
2010,24,2407401,MARTINS,0.51
2010,24,2407500,MAXARANGUAPE,0.5
2010,24,2407609,MESSIAS TARGINO,0.34
2010,24,2407708,MONTANHAS,0.57
2010,24,2407807,MONTE ALEGRE,0.52
2010,24,2407906,MONTE DAS GAMELEIRAS,0.44
2010,24,2408003,MOSSORÓ,0.49
2010,24,2408102,NATAL,0.7
2010,24,2408201,NÍSIA FLORESTA,0.55
2010,24,2408300,NOVA CRUZ,0.54
2010,24,2408409,OLHO-D'ÁGUA DO BORGES,0.46
2010,24,2408508,OURO BRANCO,0.35
2010,24,2408607,PARANÁ,0.48
2010,24,2408706,PARAÚ,0.41
2010,24,2408805,PARAZINHO,0.51
2010,24,2408904,PARELHAS,0.36
2010,24,2408953,RIO DO FOGO,0.5
2010,24,2409100,PASSA E FICA,0.49
2010,24,2409209,PASSAGEM,0.31
2010,24,2409308,PATU,0.49
2010,24,2409332,SANTA MARIA,0.38
2010,24,2409407,PAU DOS FERROS,0.55
2010,24,2409506,PEDRA GRANDE,0.42
2010,24,2409605,PEDRA PRETA,0.58
2010,24,2409704,PEDRO AVELINO,0.52
2010,24,2409803,PEDRO VELHO,0.52
2010,24,2409902,PENDÊNCIAS,0.57
2010,24,2410009,PILÕES,0.43
2010,24,2410108,POÇO BRANCO,0.61
2010,24,2410207,PORTALEGRE,0.54
2010,24,2410256,PORTO DO MANGUE,0.56
2010,24,2410306,PRESIDENTE JUSCELINO,0.64
2010,24,2410405,PUREZA,0.51
2010,24,2410504,RAFAEL FERNANDES,0.4
2010,24,2410603,RAFAEL GODEIRO,0.47
2010,24,2410702,RIACHO DA CRUZ,0.45
2010,24,2410801,RIACHO DE SANTANA,0.53
2010,24,2410900,RIACHUELO,0.58
2010,24,2411007,RODOLFO FERNANDES,0.41
2010,24,2411056,TIBAU,0.59
2010,24,2411106,RUY BARBOSA,0.53
2010,24,2411205,SANTA CRUZ,0.51
2010,24,2411403,SANTANA DO MATOS,0.58
2010,24,2411429,SANTANA DO SERIDÓ,0.3
2010,24,2411502,SANTO ANTÔNIO,0.63
2010,24,2411601,SÃO BENTO DO NORTE,0.56
2010,24,2411700,SÃO BENTO DO TRAIRÍ,0.47
2010,24,2411809,SÃO FERNANDO,0.36
2010,24,2411908,SÃO FRANCISCO DO OESTE,0.33
2010,24,2412005,SÃO GONÇALO DO AMARANTE,0.34
2010,24,2412104,SÃO JOÃO DO SABUGI,0.41
2010,24,2412203,SÃO JOSÉ DE MIPIBU,0.57
2010,24,2412302,SÃO JOSÉ DO CAMPESTRE,0.51
2010,24,2412401,SÃO JOSÉ DO SERIDÓ,0.33
2010,24,2412500,SÃO MIGUEL,0.55
2010,24,2412559,SÃO MIGUEL DO GOSTOSO,0.5
2010,24,2412609,SÃO PAULO DO POTENGI,0.44
2010,24,2412708,SÃO PEDRO,0.52
2010,24,2412807,SÃO RAFAEL,0.52
2010,24,2412906,SÃO TOMÉ,0.49
2010,24,2413003,SÃO VICENTE,0.52
2010,24,2413102,SENADOR ELÓI DE SOUZA,0.49
2010,24,2413201,SENADOR GEORGINO AVELINO,0.33
2010,24,2413300,SERRA DE SÃO BENTO,0.57
2010,24,2413359,SERRA DO MEL,0.46
2010,24,2413409,SERRA NEGRA DO NORTE,0.33
2010,24,2413508,SERRINHA,0.54
2010,24,2413557,SERRINHA DOS PINTOS,0.49
2010,24,2413607,SEVERIANO MELO,0.54
2010,24,2413706,SÍTIO NOVO,0.41
2010,24,2413805,TABOLEIRO GRANDE,0.42
2010,24,2413904,TAIPU,0.38
2010,24,2414001,TANGARÁ,0.52
2010,24,2414100,TENENTE ANANIAS,0.39
2010,24,2414159,TENENTE LAURENTINO CRUZ,0.42
2010,24,2414209,TIBAU DO SUL,0.65
2010,24,2414308,TIMBAÚBA DOS BATISTAS,0.23
2010,24,2414407,TOUROS,0.51
2010,24,2414456,TRIUNFO POTIGUAR,0.46
2010,24,2414506,UMARIZAL,0.49
2010,24,2414605,UPANEMA,0.58
2010,24,2414704,VÁRZEA,0.43
2010,24,2414753,VENHA-VER,0.55
2010,24,2414803,VERA CRUZ,0.34
2010,24,2414902,VIÇOSA,0.44
2010,24,2415008,VILA FLOR,0.4
2010,25,2500106,ÁGUA BRANCA,0.56
2010,25,2500205,AGUIAR,0.86
2010,25,2500304,ALAGOA GRANDE,0.53
2010,25,2500403,ALAGOA NOVA,0.55
2010,25,2500502,ALAGOINHA,0.5
2010,25,2500536,ALCANTIL,0.46
2010,25,2500577,ALGODÃO DE JANDAÍRA,0.41
2010,25,2500601,ALHANDRA,0.38
2010,25,2500700,SÃO JOÃO DO RIO DO PEIXE,0.54
2010,25,2500734,AMPARO,0.46
2010,25,2500775,APARECIDA,0.51
2010,25,2500809,ARAÇAGI,0.54
2010,25,2500908,ARARA,0.58
2010,25,2501005,ARARUNA,0.56
2010,25,2501104,AREIA,0.55
2010,25,2501153,AREIA DE BARAÚNAS,0.4
2010,25,2501203,AREIAL,0.47
2010,25,2501302,AROEIRAS,0.64
2010,25,2501351,ASSUNÇÃO,0.53
2010,25,2501401,BAÍA DA TRAIÇÃO,0.64
2010,25,2501500,BANANEIRAS,0.67
2010,25,2501534,BARAÚNA,0.5
2010,25,2501575,BARRA DE SANTANA,0.43
2010,25,2501609,BARRA DE SANTA ROSA,0.52
2010,25,2501708,BARRA DE SÃO MIGUEL,0.37
2010,25,2501807,BAYEUX,0.4
2010,25,2501906,BELÉM,0.48
2010,25,2502003,BELÉM DO BREJO DO CRUZ,0.39
2010,25,2502052,BERNARDINO BATISTA,0.61
2010,25,2502102,BOA VENTURA,0.42
2010,25,2502151,BOA VISTA,0.32
2010,25,2502201,BOM JESUS,0.46
2010,25,2502300,BOM SUCESSO,0.42
2010,25,2502409,BONITO DE SANTA FÉ,0.52
2010,25,2502508,BOQUEIRÃO,0.38
2010,25,2502607,IGARACY,0.55
2010,25,2502706,BORBOREMA,0.48
2010,25,2502805,BREJO DO CRUZ,0.41
2010,25,2502904,BREJO DOS SANTOS,0.43
2010,25,2503001,CAAPORÃ,0.42
2010,25,2503100,CABACEIRAS,0.41
2010,25,2503209,CABEDELO,0.94
2010,25,2503308,CACHOEIRA DOS ÍNDIOS,0.49
2010,25,2503407,CACIMBA DE AREIA,0.48
2010,25,2503506,CACIMBA DE DENTRO,0.54
2010,25,2503555,CACIMBAS,0.56
2010,25,2503605,CAIÇARA,0.5
2010,25,2503704,CAJAZEIRAS,0.58
2010,25,2503753,CAJAZEIRINHAS,0.45
2010,25,2503803,CALDAS BRANDÃO,0.42
2010,25,2503902,CAMALAÚ,0.42
2010,25,2504009,CAMPINA GRANDE,0.61
